extension_nm,force_pN
-5.0897255,2.0229485
-5.2806015,2.0227175
-5.631609,2.026684
-5.1498885,2.0312748
-5.3948712,2.0333278
-5.666513,2.0343542
-6.1818128,2.0341372
-6.1564498,2.0399473
-6.0932341,2.0413499
-6.4885478,2.0415292
-6.512888,2.0413499
-6.4507284,2.0473275
-6.6193995,2.0460329
-6.4466043,2.0454061
-6.5899982,2.0548887
-6.7798219,2.0528264
-6.92172,2.053596
-6.799016,2.0562017
-6.6541963,2.0610063
-6.7894945,2.0634069
-7.0918941,2.0654321
-7.0484366,2.0681405
-6.6861935,2.0670433
-6.7964015,2.0672982
-6.8944502,2.0730062
-7.1229563,2.0738716
-7.0828815,2.0747302
-7.133316,2.0774362
-7.3556838,2.0747783
-7.4050927,2.0778639
-7.980751,2.0817685
-8.1499281,2.0886333
-7.5938158,2.0856884
-7.2174845,2.0878508
-6.718677,2.0948038
-6.6494932,2.0924625
-6.4608865,2.0938351
-6.9066477,2.1007664
-7.0360994,2.0995955
-6.7357779,2.1043704
-6.4532738,2.1028273
-6.0345144,2.1029453
-5.761404,2.102849
-5.5337162,2.1069667
-5.4616299,2.1107459
-5.3689227,2.1150098
-5.1995592,2.1196136
-5.3443308,2.1212862
-5.4224405,2.1214104
-5.1540456,2.1203523
-5.2836099,2.1233611
-4.8264093,2.12976
-4.7145166,2.1276636
-4.5628738,2.1332614
-4.4921775,2.1300163
-4.3399153,2.1336997
-4.3269367,2.137569
-4.1940694,2.1414757
-4.2335992,2.1422775
-4.1609354,2.1428368
-4.0197582,2.1471717
-3.8579462,2.1469975
-3.9918184,2.1490407
-3.8954184,2.1522315
-3.7053397,2.1543012
-3.7545147,2.1566546
-3.6898568,2.1608422
-3.1861527,2.158751
-3.1855731,2.1624494
-2.9414344,2.1631393
-2.5305912,2.1674724
-2.4671562,2.1699755
-2.628473,2.1699193
-2.691597,2.1739538
-2.4862766,2.1749115
-2.2282109,2.1783516
-2.1375468,2.1808591
-1.9289341,2.1804473
-2.2008536,2.1803341
-2.3542295,2.1859572
-2.2831621,2.1835139
-2.0511391,2.1872392
-1.9898988,2.1904857
-1.6245513,2.193764
-1.4060432,2.1970847
-0.99597532,2.199672
-0.97669995,2.1997581
-1.2995491,2.202599
-1.3093686,2.2078185
-0.98290253,2.207186
-1.2828168,2.2130058
-1.2526917,2.2162404
-1.5823348,2.214361
-1.7985865,2.2152936
-1.7644522,2.2173748
-1.8245078,2.2224185
-2.1973791,2.222599
-2.6583691,2.2245922
-2.5736561,2.2258539
-2.4454894,2.2262394
-2.8969748,2.2304809
-3.0525191,2.2355471
-2.6196766,2.2355471
-2.2761405,2.2389235
-2.5863256,2.2371063
-2.7313914,2.2428091
-2.7799826,2.2449667
-2.4856219,2.2492809
-2.6125467,2.2513344
-2.661926,2.2518053
-2.6790097,2.2549551
-2.7549763,2.2540886
-3.0668113,2.2598999
-3.3505609,2.2619565
-3.5481915,2.2646265
-3.7139814,2.2661343
-3.6576526,2.2684312
-3.1666174,2.2675521
-3.4340119,2.2704957
-3.4254787,2.2730877
-3.1415277,2.2739398
-3.0596833,2.2765951
-3.3547766,2.2801228
-3.6389241,2.2807548
-3.1472249,2.2873352
-3.2748489,2.2844973
-3.0517051,2.2891414
-2.7086112,2.2913208
-2.7583001,2.289537
-2.5488915,2.2926648
-2.5537341,2.2932491
-1.9325863,2.3023336
-1.5730159,2.3037601
-1.7462194,2.3033328
-1.9613558,2.3078561
-2.618197,2.3071122
-2.7366641,2.3125784
-2.9748654,2.3164396
-2.8562179,2.3161542
-3.0500343,2.3192813
-2.8218806,2.3216112
-2.6345961,2.3234279
-2.7490892,2.3256104
-2.9504628,2.3277874
-2.8849425,2.3279996
-2.8360651,2.3316817
-2.8183939,2.3356454
-2.6775844,2.3353798
-2.5773194,2.3416448
-2.7949219,2.3422096
-2.5576975,2.3460152
-2.6607049,2.3455036
-2.594403,2.3480117
-2.5425606,2.3523774
-2.3244076,2.3514581
-2.1208057,2.3537059
-2.2976706,2.353698
-2.317471,2.3581057
-1.8785019,2.3630309
-1.8614845,2.3649561
-1.9458406,2.3668077
-1.9342566,2.3696642
-1.7115102,2.3712475
-1.8115027,2.3723381
-1.6925521,2.3743873
-1.6616997,2.377548
-1.9108373,2.3804939
-1.7344784,2.3835299
-1.8119296,2.3846564
-1.6828142,2.3904858
-2.1256478,2.3904316
-2.3039505,2.3947599
-2.5432823,2.3963149
-2.4542341,2.3989553
-2.3912015,2.4009516
-2.1643498,2.4009969
-2.650573,2.4040592
-2.672179,2.408993
-2.7950313,2.4076753
-2.8348253,2.4149764
-2.6684282,2.4138596
-2.8633859,2.4152603
-2.8011377,2.4191995
-2.9606452,2.419894
-3.3024197,2.4233201
-3.6492209,2.4226246
-4.2659159,2.4302337
-4.6832457,2.4285548
-4.8138409,2.4359663
-5.2863421,2.4357052
-5.4116464,2.4393921
-5.444777,2.4411409
-5.4180775,2.4418738
-5.1309175,2.4442785
-5.1206574,2.4493029
-5.5681686,2.4503334
-5.8390861,2.4510217
-5.6273112,2.4522183
-5.6792889,2.4566839
-5.5396304,2.4607229
-5.9095426,2.4633939
-5.7193375,2.462945
-5.5278935,2.4658616
-5.907526,2.4699078
-5.7989488,2.4716153
-5.7385626,2.4720423
-5.9558597,2.474026
-5.7321749,2.4779391
-5.7251005,2.479507
-5.4897151,2.4821596
-5.5853353,2.4852269
-5.5757875,2.4879749
-5.6483665,2.4916761
-5.3564,2.4926267
-4.9194198,2.4973521
-4.6301451,2.4974582
-4.4733071,2.4993393
-4.1687856,2.5020781
-4.4062848,2.5029747
-4.2330422,2.5066485
-4.052578,2.5108113
-4.1637492,2.5130548
-3.764297,2.5170882
-3.3265831,2.5178428
-3.4007082,2.5207911
-3.2015352,2.5232747
-2.9480214,2.5243111
-2.8028827,2.5294428
-3.1902199,2.5313551
-2.7563739,2.5347991
-2.6701956,2.5344353
-2.6727169,2.5371144
-2.4666429,2.5401583
-2.5812829,2.5437293
-2.3829029,2.5463593
-2.4835713,2.5473886
-1.8356686,2.5531662
-2.2538946,2.5508373
-2.1133556,2.5596659
-1.6190732,2.5555644
-1.0669682,2.5592816
-1.3305947,2.5619943
-1.1885355,2.564033
-0.93731254,2.5672863
-0.68692505,2.5694127
-0.87811226,2.5737636
-0.8419897,2.5750299
-0.56103367,2.5799956
-0.63286608,2.5818803
-0.94625998,2.5856199
-0.19572607,2.5866053
-0.27819994,2.5899642
-0.30049515,2.5904202
-0.19690847,2.5918562
-0.26737168,2.5943742
-0.20216395,2.5992496
-0.20524059,2.60092
-0.30481187,2.6034739
-0.40175095,2.6087911
-0.59285218,2.6088257
-0.79576945,2.6122713
-0.60478806,2.6161563
-0.79268169,2.6184099
-1.2001491,2.6166255
-1.0583818,2.6186991
-1.4327031,2.6276088
-1.6789463,2.6255715
-1.6950986,2.6311822
-1.6483672,2.6298971
-1.7753226,2.6362562
-1.8315433,2.6374848
-1.9464469,2.641891
-2.1569498,2.6429064
-2.0916173,2.6444066
-2.1628888,2.6504128
-2.4923887,2.6498599
-3.1004913,2.6554637
-3.037868,2.6537068
-3.1550262,2.6613028
-3.2464774,2.6615982
-3.3626378,2.6600807
-3.4157767,2.66435
-3.6782386,2.6676776
-4.3159466,2.6719689
-4.4713616,2.6727965
-4.4073224,2.6766489
-4.1622524,2.6801069
-4.1376147,2.6832187
-3.9697235,2.6833758
-4.0512719,2.6871836
-4.019311,2.6895583
-4.1138973,2.6902947
-4.069026,2.6916285
-4.2155919,2.6972938
-4.375916,2.6979969
-4.5308452,2.6990592
-4.2303777,2.7046714
-3.9098752,2.7083228
-3.7911375,2.710876
-3.7818174,2.7129972
-3.7731688,2.7171845
-3.716543,2.7172539
-3.7274256,2.7224591
-3.8313184,2.7247322
-3.6114786,2.7283838
-3.4934788,2.7280014
-3.5219815,2.7302971
-3.2516611,2.7336192
-2.9917121,2.7389541
-2.8106675,2.7384524
-3.1567223,2.741122
-3.1146407,2.7424006
-2.6820464,2.7489696
-2.360878,2.7529421
-2.3333039,2.7535076
-2.3345797,2.7586558
-2.1994867,2.7592759
-2.1325045,2.7632542
-1.9432364,2.7648668
-1.5842702,2.7687984
-1.7054949,2.7695487
-1.6296951,2.7729986
-1.3536701,2.7727091
-1.4934689,2.7767437
-1.5851644,2.7824974
-1.3199193,2.7818711
-0.96844697,2.7895074
-0.85392094,2.7895257
-0.72676605,2.7954514
-0.33318943,2.7960069
-0.45302308,2.7999485
-0.32509473,2.8030522
-0.0018302388,2.8033447
-0.074485749,2.8073945
0.21707895,2.8102612
0.1212417,2.8136621
0.23599073,2.8158453
0.25102085,2.8183894
0.93813312,2.8211367
1.20564,2.8238788
1.2802036,2.8270106
1.4369757,2.8306897
1.7977202,2.8339119
1.6518226,2.833607
1.5147476,2.8333206
1.5883917,2.8414123
1.7757936,2.8443701
1.7951069,2.8452497
1.8694245,2.8508952
1.9962791,2.8529577
2.7379627,2.8549113
2.4148118,2.85818
2.499264,2.8616848
2.999002,2.8588047
3.0763915,2.8663154
3.3304324,2.8676796
3.3364661,2.8714685
3.2156637,2.8698587
3.2056494,2.8742692
3.3347747,2.8784037
3.2696126,2.8798008
3.6519368,2.8828533
3.5486045,2.8855884
3.5450931,2.8918314
3.8424559,2.8959734
3.7030354,2.8980412
3.7378247,2.9010184
3.588634,2.9001393
3.9138553,2.9053822
3.5646462,2.9107745
3.0206106,2.910593
2.7908835,2.9149423
2.9826834,2.9174631
2.7985263,2.9214211
2.9496386,2.9240122
2.9885526,2.9238396
2.938947,2.9300795
2.9625211,2.9271209
2.9863522,2.9368498
2.8587844,2.9357686
3.0466089,2.9392827
3.0983024,2.940701
2.998791,2.9437885
3.2328351,2.9465637
3.670285,2.9505334
3.6941495,2.9525719
3.3056641,2.9563863
3.1495535,2.9600899
3.4082141,2.9588256
3.6141415,2.9633713
3.5381284,2.9674015
3.4833579,2.9692497
3.3460314,2.9735589
3.3329184,2.9764395
3.2942812,2.9820144
3.1337354,2.9842126
3.1663346,2.9844155
3.0300059,2.9897711
2.9850249,2.9918876
2.6036465,2.9936039
2.6807413,3.0000508
2.5301456,2.9982626
2.5240879,3.0036218
2.251333,3.0050528
2.3293948,3.0098159
2.1945634,3.0140772
1.7224046,3.0121827
1.804222,3.0189745
1.7323066,3.0194762
1.1319789,3.0246775
0.91036314,3.0244906
1.1671141,3.0289485
1.0726433,3.0320802
0.818142,3.0355129
0.76892781,3.035877
0.6670022,3.0430713
0.59600765,3.0444205
0.231387,3.0486214
0.42950326,3.0543113
0.21510851,3.0573783
-0.073034257,3.0573986
-0.0075014681,3.058614
-0.12351574,3.0648925
-0.014734022,3.0687914
0.22181566,3.0701811
0.23531741,3.0736659
0.53275347,3.0763121
0.51585251,3.0792527
0.43601346,3.0805061
0.39635754,3.0859029
0.37823182,3.0859029
0.50161117,3.0926697
0.57242793,3.0895557
0.6552012,3.0979066
0.58342266,3.0972807
0.60176933,3.1024141
0.79269379,3.1058328
1.0365509,3.1105442
1.1118445,3.1121364
0.9626866,3.1148672
1.0750866,3.1136999
1.1546435,3.1207206
0.83806312,3.1228988
0.7889142,3.1255255
1.1512142,3.1281943
1.2174811,3.1335328
1.4629791,3.1347697
1.7732711,3.1396894
1.9808781,3.1407628
2.108041,3.1454456
2.3068094,3.1477628
2.5277617,3.1476202
2.6153014,3.156271
2.8535488,3.1587706
2.9866383,3.1617484
2.9404137,3.1669168
3.0389643,3.1685483
3.0044703,3.1709037
2.842509,3.1743782
3.0944812,3.1798346
3.3215547,3.189676
3.2837753,3.1910706
3.1737962,3.1965678
3.201509,3.1918299
3.4038036,3.1936309
3.2528491,3.1980891
3.3365755,3.2007065
3.5772908,3.2027833
3.89029,3.2059479
3.8968258,3.2095139
4.1511254,3.2139001
4.5056863,3.2189958
4.5064201,3.2202542
4.7844381,3.2235105
5.0380507,3.2279143
4.9661126,3.2298944
5.0262017,3.2310734
5.1966238,3.235353
5.5830922,3.2366087
5.377182,3.2405868
5.5339518,3.2432084
5.406661,3.2466886
5.2970896,3.2506053
5.4103904,3.2542427
5.5296006,3.2562912
5.524653,3.26124
5.5490031,3.2647722
5.7816515,3.2696073
5.6860328,3.2700441
5.3806419,3.2757516
5.0284147,3.2781973
5.1069951,3.2792141
5.269659,3.2837591
5.4697747,3.2900589
5.6377363,3.2864358
5.39609,3.2912598
5.1005802,3.2936969
4.8809357,3.2996821
4.6638427,3.3066492
4.1798859,3.3059046
4.5924397,3.3105102
4.4717765,3.3176818
4.5352283,3.3235052
4.3996253,3.3186011
4.5508666,3.3226173
4.3036642,3.3260524
4.2762585,3.32885
4.1454306,3.3311405
4.0760574,3.3353119
3.8102193,3.3404801
3.8807776,3.3416238
3.7560954,3.3496943
3.7808328,3.348254
3.7593002,3.3560541
3.7058077,3.3567986
3.6517599,3.3602152
3.6488922,3.3661339
3.5227876,3.3669033
3.7147002,3.371834
3.6230371,3.3734834
3.3586659,3.3792613
3.3154523,3.3802967
3.3093946,3.3818944
3.5670288,3.3872454
3.1440558,3.3886144
2.937994,3.3895872
2.9186041,3.3958349
2.7364547,3.3965435
2.3923094,3.4037151
2.4197674,3.4063995
2.1286244,3.4116781
1.9458823,3.4076669
1.9735379,3.4179778
1.7410924,3.4209883
1.6134248,3.4250379
1.6367732,3.4257088
1.6239377,3.4329743
1.3675183,3.4344397
1.5644463,3.4330635
1.7733067,3.4399078
1.9240373,3.4416571
1.9132849,3.449204
1.7335371,3.4486992
2.333997,3.4516439
2.4222705,3.4576814
2.3407741,3.4571624
2.66713,3.4618545
2.4081812,3.4657607
2.3976388,3.4682238
2.7892563,3.4699647
2.8261635,3.4730096
3.3334467,3.477155
2.7719254,3.4866095
3.2053907,3.4826453
3.125026,3.4906807
3.3185647,3.4906461
3.4820824,3.4941528
3.4651179,3.4977868
3.761158,3.5032532
4.1532001,3.5043962
4.143321,3.5110495
4.1252584,3.5151143
4.1709461,3.5191739
4.1495285,3.5218477
4.3454847,3.5217547
4.2866721,3.5317905
4.5314369,3.5286725
4.6912856,3.5295238
4.5664401,3.5359144
4.7491522,3.53723
4.6810317,3.5424204
4.5335994,3.5474021
4.5615029,3.5531993
4.9670296,3.5558305
4.4414797,3.5577781
4.5553951,3.5637083
4.3011417,3.5647433
4.2111621,3.5715938
4.5432343,3.5730946
4.2747302,3.5762653
4.6860743,3.576566
4.7031918,3.5842817
4.7434974,3.589941
4.9742169,3.5880926
5.1582222,3.5959723
4.7916012,3.5966055
4.7922759,3.6054792
4.7114544,3.604892
5.0785513,3.6116664
5.255023,3.6116443
5.312243,3.6158595
5.3415923,3.6187847
5.4291615,3.6255629
5.3253326,3.626756
5.1778369,3.6283503
4.9472356,3.6315222
4.9024625,3.6425018
4.8958416,3.6386795
5.2310309,3.6468856
5.3729959,3.6472404
5.8590708,3.6556211
5.4338374,3.6572645
5.290843,3.6578617
5.1065555,3.6660974
4.97683,3.6651888
4.6363974,3.6688831
4.6673245,3.6729865
4.7468133,3.6729624
5.0207973,3.6776955
4.9359279,3.6838744
5.1442003,3.6875629
5.2362599,3.689642
5.2182155,3.6944926
5.1895218,3.6993127
5.5939569,3.7009039
5.7255192,3.7063606
5.7490573,3.7107251
5.5857692,3.7121038
5.6075134,3.7145247
5.4471321,3.7146106
4.9325852,3.7245772
5.0532703,3.725147
5.0410151,3.73435
5.1148114,3.7344823
4.7658639,3.7401597
5.0477066,3.7438445
5.1930609,3.7447603
5.2357559,3.7534235
4.963625,3.7563748
5.0302057,3.7539375
5.1168132,3.7626965
5.1708307,3.7613113
5.4211369,3.7641196
5.4119315,3.7704809
5.2532134,3.7776289
5.2188206,3.7817326
5.279686,3.7863808
5.3631563,3.78548
5.5586538,3.7860107
5.3873291,3.7902722
5.3937712,3.7941658
5.5070386,3.8004775
5.7107654,3.8069112
5.9495525,3.8100162
5.6649561,3.8164785
5.9304857,3.8181472
5.9842811,3.8226666
5.7284632,3.825983
6.0548654,3.8315248
6.0228519,3.8300762
5.9920197,3.836973
6.3005204,3.8401895
5.8436618,3.8384368
6.0588608,3.8502784
5.7425432,3.8495386
6.0000029,3.8589616
5.6453729,3.8616533
5.4964705,3.8642354
5.6143575,3.8673851
5.3560677,3.8697302
5.308888,3.8740089
5.4021587,3.8784683
5.4165688,3.8830483
5.6367927,3.8839722
5.7974467,3.8894584
5.7330656,3.893213
5.9853539,3.894316
5.5771837,3.900135
5.469861,3.9056311
5.3316855,3.9079494
5.3178272,3.9106104
5.4480486,3.9100382
5.5564933,3.9183569
5.9103527,3.927053
5.3544106,3.9257462
5.5510025,3.9339571
5.6797156,3.9330602
6.0412779,3.9366267
6.1487374,3.9421349
5.7751265,3.9430842
6.0059204,3.9492595
6.1297913,3.9506879
6.263011,3.9565015
6.2473397,3.9591846
6.2991543,3.9682016
6.0746846,3.9716706
6.3582315,3.9758406
6.4726157,3.9766834
6.8861494,3.9841037
6.7063417,3.9833908
6.4339299,3.9868863
6.7452273,3.9947309
6.8547382,3.9994709
6.9943447,4.0052638
7.1196618,4.0078888
7.1171966,4.0111823
7.1982336,4.0149751
7.2214665,4.0172806
7.6149912,4.0250254
7.486269,4.0240164
7.6855922,4.0283861
7.7723479,4.0328937
8.1947012,4.0375247
8.1012115,4.0395761
8.1692238,4.0432391
8.3013773,4.0451365
8.8237867,4.0525546
8.948019,4.0600395
8.9239779,4.0603423
9.0615978,4.0610595
9.2154245,4.066926
9.3198891,4.0763888
9.5537539,4.0743551
9.6905775,4.0846081
9.7659378,4.0852871
9.5265045,4.086606
9.2486124,4.0943532
8.9365683,4.0961823
9.2118626,4.0992541
9.2964449,4.103653
9.1434011,4.1099577
9.5085726,4.1111221
9.7073631,4.1197343
10.025032,4.11764
9.9201851,4.1291871
9.766326,4.1320806
9.5992575,4.1313143
9.4074488,4.1364331
9.4525967,4.1411281
9.387598,4.1468968
9.2762213,4.1528621
8.9887037,4.1577249
9.0324192,4.1591754
8.8922701,4.1612082
8.7028284,4.1669087
9.0976353,4.1687307
9.3480349,4.1720343
9.3931246,4.1775723
9.3293657,4.1797242
9.7378216,4.184917
9.9942846,4.1902542
9.8920794,4.199183
9.693985,4.199183
9.5677385,4.2055945
9.426362,4.2051697
9.2914839,4.2045383
8.9502611,4.213058
8.9135437,4.2199731
8.9465275,4.2269931
8.5872231,4.2297215
8.6018562,4.2345505
8.5174036,4.236856
8.3880301,4.2426462
8.4209738,4.2426744
8.2347956,4.2473516
8.3786812,4.2547789
8.1278067,4.2530999
8.293457,4.2636232
8.0929327,4.2695189
8.1305208,4.2658463
8.255043,4.2740035
8.4578333,4.2810712
8.4544315,4.2847428
8.5797329,4.2830544
8.4835787,4.2908092
8.3383808,4.2946715
8.6035147,4.2975411
8.4063377,4.3023357
8.4744749,4.3065157
8.5121775,4.3117008
8.6233854,4.3114891
8.4735336,4.3170166
8.2985935,4.3258047
8.3116045,4.3310685
7.8908401,4.3343735
8.1305962,4.3398995
8.3049955,4.3445425
8.0704899,4.3480716
8.0117455,4.3492889
8.2213345,4.3549776
8.487093,4.3543673
8.7201786,4.367516
8.7656765,4.3724318
8.9231501,4.3696957
9.1208744,4.3737574
9.4676552,4.3797922
9.4460602,4.3835034
9.5421381,4.385006
9.438386,4.3909984
9.1686354,4.3991919
9.2402954,4.4013729
9.707943,4.4013729
9.738142,4.4114408
9.8633451,4.4137425
9.9520969,4.4198184
10.04858,4.4223394
10.305753,4.4297986
10.237001,4.4326582
10.344987,4.4416986
10.36245,4.4398308
10.486624,4.4451451
10.615579,4.4481907
10.534373,4.4550228
10.173957,4.4590774
10.638835,4.4643574
10.738655,4.4651856
11.061059,4.4706612
10.852171,4.4801893
10.856156,4.4776926
11.14131,4.4800415
11.117721,4.4878902
11.129601,4.4938922
11.198153,4.4983621
11.271426,4.5086665
11.444139,4.5078006
11.27752,4.5080643
11.596918,4.5133281
11.719894,4.5240216
12.308248,4.5218992
12.191094,4.5313144
12.07111,4.5348301
12.23664,4.5444331
12.257854,4.5392509
12.268909,4.5430861
12.232413,4.5496359
12.448545,4.5531664
12.945374,4.558928
13.082545,4.5693436
13.165449,4.5706983
13.239263,4.5746918
13.55687,4.5772429
13.866807,4.5831108
13.990838,4.5880442
14.335714,4.5960064
14.201422,4.6020331
14.136967,4.5962019
14.115488,4.6037283
14.101833,4.6055455
14.163859,4.6136575
14.224022,4.6164703
14.018813,4.6189094
13.771478,4.6275148
13.780214,4.6258702
14.006585,4.6388578
13.740976,4.6410351
13.653157,4.6446204
13.723317,4.6491814
13.622889,4.6467261
13.368674,4.6647854
13.498389,4.6615472
13.473912,4.6700492
13.624697,4.6770411
13.587028,4.6747851
13.493112,4.6847615
13.581176,4.6909823
13.843792,4.6947904
14.115531,4.6951427
14.377316,4.6986642
14.216229,4.7038884
14.587681,4.7033219
14.747736,4.7116842
14.615083,4.7205253
14.215416,4.727222
14.29718,4.7314773
13.900808,4.7328486
13.827611,4.7395048
13.824687,4.7385921
13.31738,4.7395496
13.410152,4.7559218
13.528426,4.7553339
13.600616,4.7619581
13.911641,4.7663212
13.838352,4.7687612
13.620848,4.7708597
13.664001,4.7794976
13.542111,4.7850628
13.686088,4.7902293
13.446169,4.7962751
13.519766,4.8027687
13.656254,4.8050389
13.363148,4.8061824
13.438137,4.8063068
13.316048,4.821198
13.619037,4.8218265
13.553652,4.8295193
13.348188,4.8320847
13.087459,4.8321486
12.88563,4.8376493
12.960631,4.8429027
13.056086,4.8527799
13.32176,4.8530154
13.25246,4.8564649
12.997641,4.8599186
12.803279,4.8688121
12.776571,4.8796015
12.541295,4.8865886
12.297219,4.885283
11.907214,4.8936176
11.70015,4.8955169
11.584548,4.8958035
11.253389,4.9013929
11.328114,4.9178762
11.164188,4.915504
11.052906,4.9191413
11.171204,4.9212275
10.954128,4.9286275
10.922702,4.9315691
10.727037,4.9401765
11.015868,4.9442525
11.264127,4.9512849
11.167288,4.9590044
11.330935,4.9555454
11.222551,4.9579067
11.275487,4.971467
11.078025,4.9684849
11.066118,4.973331
11.027809,4.9789429
10.925796,4.993197
10.983085,4.9913259
10.810877,4.9957862
10.85476,5.0038204
10.849218,5.0041957
10.858571,5.0129299
10.922401,5.0182738
10.967762,5.0191102
10.815214,5.0270514
10.592475,5.0330186
10.123415,5.0336246
10.307044,5.0433979
10.428778,5.0437431
10.558708,5.0486121
10.648526,5.0536504
10.185197,5.05932
10.263003,5.0661025
10.193341,5.0697198
10.334064,5.075572
10.891132,5.0740175
10.928326,5.0864377
10.805314,5.093389
10.54158,5.0959144
10.495391,5.0974588
10.384831,5.1024809
10.36812,5.1048083
10.265451,5.1091361
10.066186,5.1185703
10.372029,5.1275549
10.468678,5.1276879
10.633806,5.1362715
11.034303,5.1433587
11.519841,5.144381
11.698071,5.1490431
12.060768,5.1532259
12.175822,5.1605873
12.1669,5.1639042
12.449468,5.1621518
12.619081,5.1795635
12.595492,5.1757503
12.333027,5.1847668
12.314472,5.1929016
12.80372,5.1927323
12.669165,5.204237
12.860329,5.2104683
13.014398,5.2111645
13.330553,5.2165008
13.229522,5.2274952
13.436805,5.2302227
13.783926,5.2383623
13.932379,5.2311263
14.172346,5.2430253
14.117165,5.2469573
14.108077,5.2511325
13.827738,5.2528434
13.52036,5.2629232
13.492971,5.2648787
13.517723,5.2736545
13.735639,5.2787952
13.940224,5.2885952
13.789233,5.2901835
14.068704,5.2971706
13.870161,5.3037715
13.842337,5.2975855
14.287,5.3137031
14.463592,5.3225451
14.747908,5.3144155
14.402123,5.3240528
14.208101,5.3188853
14.282904,5.3361807
14.33004,5.3398018
14.587302,5.3523827
14.421392,5.3593483
14.236166,5.3568492
14.223886,5.3608336
14.291658,5.3548946
14.327185,5.375567
14.440285,5.3763208
14.480807,5.3840013
14.402206,5.394032
14.58132,5.3920641
14.678373,5.3953333
14.959815,5.4044847
15.08636,5.4066873
15.156122,5.4188805
15.1071,5.4235792
15.328098,5.4282155
15.313494,5.4317193
15.364809,5.4386802
15.542768,5.4429388
15.492987,5.4511056
15.652711,5.4477997
15.469212,5.4607615
15.340908,5.4618311
15.336321,5.4637165
15.265917,5.4740405
15.45915,5.485363
15.647919,5.4858627
15.816072,5.4841304
15.717177,5.4931836
16.111568,5.5016046
16.095284,5.4941506
15.99706,5.5114775
16.04076,5.5135956
15.893008,5.5234537
16.044846,5.5253625
16.327507,5.5263171
16.727121,5.5368485
16.688946,5.5469627
16.74527,5.5595431
16.781313,5.5563006
17.17984,5.5608139
16.78278,5.5705562
16.789148,5.5656171
16.452724,5.5805316
16.393318,5.5790958
16.667358,5.5904903
16.750921,5.5935555
16.501461,5.6002502
16.568701,5.6021304
16.290571,5.6100779
16.312572,5.6227112
16.144066,5.6175456
16.426105,5.6247106
16.471321,5.636693
16.809891,5.6338654
17.183075,5.6439753
17.101725,5.6479306
17.223989,5.6555772
17.399097,5.6548214
17.825182,5.6641002
17.837839,5.6790562
17.780552,5.6715465
17.648832,5.6803164
17.428005,5.6924739
17.540134,5.6942368
17.718651,5.6964469
17.990557,5.7037849
17.980288,5.7226696
17.734571,5.7156038
18.08243,5.7260852
18.230434,5.7333665
18.146341,5.7265692
17.822109,5.7425709
18.123756,5.7501173
17.965307,5.7491622
17.756258,5.7565703
17.66997,5.7674074
17.983694,5.7713566
18.181293,5.7723918
18.016935,5.7737079
18.025721,5.7780762
18.252136,5.77947
18.48081,5.787519
18.806255,5.7876525
18.950596,5.8094058
19.198402,5.8036332
19.310163,5.8096914
19.452282,5.8140478
18.993364,5.8339806
19.032532,5.8310347
19.132105,5.8430791
19.176252,5.837234
19.357908,5.8330498
19.468443,5.8536777
19.328152,5.8609886
19.071356,5.8576279
18.889523,5.8754516
19.073503,5.8637614
19.284702,5.8910408
19.317806,5.8818707
19.365412,5.8914442
19.266855,5.9124317
19.111473,5.9139171
19.374016,5.9095631
19.542063,5.9131856
19.667334,5.9322987
19.55323,5.9314666
19.868309,5.9336119
19.839996,5.951684
19.804979,5.936554
19.851368,5.9580317
19.827061,5.9582648
19.659286,5.9637833
19.604198,5.9711385
19.959002,5.9726748
20.120092,5.9931121
20.25746,5.9965701
20.557709,5.9910808
20.647755,6.0062933
20.745407,6.0040421
20.957397,6.0150895
21.072552,6.0250187
21.431112,6.0199356
21.621334,6.0235858
21.670296,6.0244503
21.813929,6.0363808
21.547298,6.0542741
21.369892,6.0503888
21.318146,6.0513539
21.523727,6.0630436
21.067152,6.0687761
20.989628,6.0815296
21.272434,6.0842462
21.155346,6.0973687
21.141624,6.09129
20.97529,6.1034541
21.100443,6.1041312
20.853191,6.1162801
20.797625,6.1275134
20.588717,6.1333103
20.696526,6.1338692
20.358889,6.1442356
20.92115,6.1403327
20.945053,6.1519699
21.138193,6.1490026
20.89707,6.1562028
20.688931,6.1739879
20.360895,6.1669507
20.214809,6.175055
20.136972,6.1923509
19.999125,6.1996603
19.930069,6.189887
20.281475,6.2031174
20.130957,6.2300868
20.025908,6.2252774
19.960524,6.2271643
19.673975,6.22189
19.918518,6.2394552
20.125046,6.2335615
20.358423,6.2546072
20.190388,6.2551155
20.233618,6.2428346
20.434475,6.2633176
20.235788,6.2655444
20.668694,6.2745781
20.549625,6.2699976
20.368252,6.2802057
20.306868,6.2931151
19.93825,6.3079419
20.167904,6.3096695
20.101765,6.3198376
20.037577,6.3263297
20.460415,6.3263087
21.066805,6.3454123
21.019127,6.3329124
20.939163,6.3354721
21.481184,6.353961
21.857092,6.358789
21.616182,6.3576903
21.778826,6.3768673
21.967039,6.3842502
22.088898,6.3962078
21.995747,6.3855219
21.610653,6.3876867
21.504305,6.4047828
21.326792,6.4102545
21.384855,6.4111748
21.346161,6.4094586
21.549114,6.4348311
21.651619,6.4235377
21.591681,6.4357758
21.640388,6.4353566
21.719826,6.4470935
21.847206,6.4571877
21.913845,6.4579039
22.123932,6.468204
